t,o,h,l,c,v
2025-10-21T10:00:00+00:00,4278.9,4280.7,4262.5,4268.2,12823
2025-10-21T09:00:00+00:00,4287.3,4291.4,4267.9,4278.6,16674
2025-10-21T08:00:00+00:00,4312.6,4316.3,4257.7,4287.6,34819
2025-10-21T07:00:00+00:00,4358.5,4358.6,4308.5,4312.8,21616
2025-10-21T06:00:00+00:00,4338.6,4359.6,4333.0,4358.6,11186
2025-10-21T05:00:00+00:00,4358.3,4360.7,4332.6,4339.5,13361
2025-10-21T04:00:00+00:00,4362.8,4362.8,4352.5,4358.4,3841
2025-10-21T03:00:00+00:00,4354.8,4367.3,4353.7,4362.6,6045
2025-10-21T02:00:00+00:00,4368.1,4372.9,4351.3,4354.9,11318
2025-10-21T01:00:00+00:00,4385.9,4390.0,4348.4,4367.7,17937
2025-10-21T00:00:00+00:00,4377.4,4387.9,4372.1,4386.0,10046
2025-10-20T23:00:00+00:00,4385.5,4389.7,4373.0,4377.3,6044
2025-10-20T22:00:00+00:00,4371.0,4393.6,4370.2,4385.3,9812
2025-10-20T20:00:00+00:00,4394.4,4396.5,4363.7,4374.3,13656
2025-10-20T19:00:00+00:00,4376.4,4398.0,4376.1,4394.3,15693
2025-10-20T18:00:00+00:00,4365.8,4382.3,4362.1,4376.3,12919
2025-10-20T17:00:00+00:00,4365.4,4368.9,4354.4,4365.7,14039
2025-10-20T16:00:00+00:00,4366.0,4367.7,4358.9,4365.2,11903
2025-10-20T15:00:00+00:00,4348.7,4372.3,4348.7,4366.0,23297
2025-10-20T14:00:00+00:00,4316.8,4351.2,4308.3,4348.7,33412
2025-10-20T13:00:00+00:00,4340.9,4342.8,4315.4,4317.1,31949
2025-10-20T12:00:00+00:00,4294.6,4344.7,4287.6,4340.9,35765
2025-10-20T11:00:00+00:00,4269.5,4295.3,4265.7,4294.8,10227
2025-10-20T10:00:00+00:00,4275.4,4275.5,4259.5,4269.9,8369
2025-10-20T09:00:00+00:00,4273.3,4278.5,4264.4,4275.4,6664
2025-10-20T08:00:00+00:00,4269.1,4280.7,4266.3,4273.4,7754
2025-10-20T07:00:00+00:00,4249.0,4274.8,4247.5,4269.3,10215
2025-10-20T06:00:00+00:00,4252.3,4258.6,4233.6,4249.2,14410
2025-10-20T05:00:00+00:00,4279.3,4279.6,4251.4,4251.9,9429
2025-10-20T04:00:00+00:00,4278.0,4281.5,4273.3,4279.8,3626
2025-10-20T03:00:00+00:00,4266.8,4278.5,4261.0,4277.6,7159
2025-10-20T02:00:00+00:00,4274.7,4283.0,4264.2,4266.8,7673
2025-10-20T01:00:00+00:00,4260.5,4281.0,4240.7,4274.3,14511
2025-10-20T00:00:00+00:00,4249.4,4262.4,4229.7,4260.8,12024
2025-10-19T23:00:00+00:00,4269.7,4270.4,4243.3,4250.0,5814
2025-10-19T22:00:00+00:00,4269.0,4289.9,4253.2,4269.7,10444
2025-10-17T20:00:00+00:00,4241.7,4268.0,4234.4,4267.9,7032
2025-10-17T19:00:00+00:00,4249.8,4252.0,4225.0,4240.3,13461
2025-10-17T18:00:00+00:00,4234.2,4258.1,4231.2,4249.6,14916
2025-10-17T17:00:00+00:00,4217.5,4241.0,4196.0,4233.9,33399
2025-10-17T16:00:00+00:00,4251.5,4259.0,4211.6,4216.8,33911
2025-10-17T15:00:00+00:00,4262.3,4273.7,4244.2,4251.4,24327
2025-10-17T14:00:00+00:00,4286.4,4287.3,4226.0,4262.7,64118
2025-10-17T13:00:00+00:00,4326.6,4330.0,4268.2,4286.8,46620
2025-10-17T12:00:00+00:00,4298.7,4332.3,4294.5,4327.0,34699
2025-10-17T11:00:00+00:00,4339.7,4349.0,4298.0,4298.7,27819
2025-10-17T10:00:00+00:00,4353.1,4355.9,4332.0,4339.7,13576
2025-10-17T09:00:00+00:00,4360.2,4361.5,4345.3,4353.3,9697
2025-10-17T08:00:00+00:00,4354.5,4363.8,4332.4,4360.2,21062
2025-10-17T07:00:00+00:00,4372.0,4374.1,4320.0,4354.5,26541
2025-10-17T06:00:00+00:00,4378.5,4382.5,4358.9,4372.5,14299
2025-10-17T05:00:00+00:00,4388.2,4390.4,4353.5,4378.4,14265
2025-10-17T04:00:00+00:00,4378.9,4389.6,4367.5,4388.4,11511
2025-10-17T03:00:00+00:00,4355.6,4378.9,4351.3,4378.9,10931
2025-10-17T02:00:00+00:00,4326.1,4362.0,4324.2,4355.3,20396
2025-10-17T01:00:00+00:00,4369.7,4374.9,4291.3,4326.3,48612
2025-10-17T00:00:00+00:00,4378.3,4383.5,4365.4,4369.8,13938
2025-10-16T23:00:00+00:00,4360.2,4391.8,4354.6,4378.8,16317
2025-10-16T22:00:00+00:00,4348.1,4392.0,4341.5,4359.8,23009
2025-10-16T20:00:00+00:00,4321.9,4346.7,4321.8,4344.3,12450
2025-10-16T19:00:00+00:00,4305.6,4328.7,4302.4,4321.4,14878
2025-10-16T18:00:00+00:00,4309.4,4310.5,4287.2,4306.0,18261
2025-10-16T17:00:00+00:00,4297.1,4314.7,4294.4,4309.5,25051
2025-10-16T16:00:00+00:00,4289.5,4308.2,4275.7,4296.9,42283
2025-10-16T15:00:00+00:00,4278.8,4292.7,4276.1,4289.4,18436
2025-10-16T14:00:00+00:00,4262.4,4283.9,4261.7,4278.8,25921
2025-10-16T13:00:00+00:00,4250.7,4274.0,4249.2,4262.5,28581
2025-10-16T12:00:00+00:00,4256.3,4266.8,4241.9,4250.4,22328
2025-10-16T11:00:00+00:00,4259.2,4264.0,4255.5,4256.1,8040
2025-10-16T10:00:00+00:00,4255.0,4262.5,4250.0,4259.1,11780
2025-10-16T09:00:00+00:00,4247.5,4257.6,4237.3,4254.9,10676
2025-10-16T08:00:00+00:00,4244.6,4250.3,4243.4,4247.6,8129
2025-10-16T07:00:00+00:00,4236.7,4248.0,4236.2,4244.5,10110
2025-10-16T06:00:00+00:00,4218.5,4241.1,4217.4,4236.8,15589
2025-10-16T05:00:00+00:00,4246.6,4248.0,4216.4,4218.5,18913
2025-10-16T04:00:00+00:00,4247.6,4253.2,4240.7,4246.7,7081
2025-10-16T03:00:00+00:00,4252.8,4255.4,4241.9,4247.7,9732
2025-10-16T02:00:00+00:00,4243.8,4253.0,4239.2,4253.0,9034
2025-10-16T01:00:00+00:00,4224.7,4246.9,4224.7,4243.8,15530
2025-10-16T00:00:00+00:00,4223.1,4241.5,4218.4,4224.5,12753
2025-10-15T23:00:00+00:00,4227.8,4230.4,4219.3,4223.2,5043
2025-10-15T22:00:00+00:00,4225.1,4230.6,4214.5,4227.4,5693
2025-10-15T20:00:00+00:00,4226.0,4228.8,4222.2,4224.9,3719
2025-10-15T19:00:00+00:00,4218.8,4229.6,4218.3,4226.0,10545
2025-10-15T18:00:00+00:00,4214.4,4222.3,4213.0,4219.0,9217
2025-10-15T17:00:00+00:00,4215.1,4216.2,4198.2,4214.2,15625
2025-10-15T16:00:00+00:00,4207.0,4216.6,4202.3,4215.5,13396
2025-10-15T15:00:00+00:00,4216.1,4221.7,4196.1,4207.0,25037
2025-10-15T14:00:00+00:00,4207.7,4227.7,4207.5,4216.2,26642
2025-10-15T13:00:00+00:00,4207.0,4214.5,4198.8,4207.6,20413
2025-10-15T12:00:00+00:00,4214.5,4218.7,4191.2,4207.0,21198
2025-10-15T11:00:00+00:00,4218.6,4219.9,4209.1,4214.3,8039
2025-10-15T10:00:00+00:00,4208.7,4223.9,4206.8,4218.9,12483
2025-10-15T09:00:00+00:00,4225.8,4229.6,4180.0,4208.8,25577
2025-10-15T08:00:00+00:00,4225.7,4235.8,4225.0,4225.5,14060
2025-10-15T07:00:00+00:00,4217.0,4227.9,4212.2,4225.8,11884
2025-10-15T06:00:00+00:00,4203.9,4218.2,4202.2,4217.1,7846
2025-10-15T05:00:00+00:00,4198.7,4211.3,4195.6,4204.0,9114
2025-10-15T04:00:00+00:00,4206.0,4206.4,4192.4,4198.8,5524
2025-10-15T03:00:00+00:00,4195.4,4210.0,4194.8,4205.9,8343
2025-10-15T02:00:00+00:00,4201.0,4203.7,4186.0,4195.3,9822
2025-10-15T01:00:00+00:00,4180.3,4205.8,4180.0,4200.7,17116
2025-10-15T00:00:00+00:00,4179.6,4187.8,4171.6,4180.1,8394
2025-10-14T23:00:00+00:00,4174.8,4185.4,4173.4,4179.6,4972
2025-10-14T22:00:00+00:00,4160.1,4180.5,4157.3,4174.8,5853
2025-10-14T20:00:00+00:00,4159.3,4163.8,4156.4,4159.6,2956
2025-10-14T19:00:00+00:00,4164.6,4167.3,4150.6,4159.2,11437
2025-10-14T18:00:00+00:00,4164.1,4168.6,4158.7,4164.6,7448
2025-10-14T17:00:00+00:00,4156.2,4169.0,4153.0,4164.2,14797
2025-10-14T16:00:00+00:00,4154.5,4172.1,4144.5,4156.3,19881
2025-10-14T15:00:00+00:00,4145.4,4159.1,4142.1,4154.3,13693
2025-10-14T14:00:00+00:00,4140.5,4154.7,4136.7,4145.4,21050
2025-10-14T13:00:00+00:00,4122.9,4145.0,4113.6,4140.6,34416
2025-10-14T12:00:00+00:00,4148.8,4152.8,4119.3,4122.8,25447
2025-10-14T11:00:00+00:00,4149.6,4156.1,4142.8,4148.6,8754
2025-10-14T10:00:00+00:00,4143.9,4161.8,4142.4,4149.7,10958
2025-10-14T09:00:00+00:00,4157.9,4159.5,4136.7,4143.7,12880
2025-10-14T08:00:00+00:00,4141.6,4160.5,4139.7,4158.0,16789
2025-10-14T07:00:00+00:00,4127.1,4143.0,4116.5,4141.8,19104
2025-10-14T06:00:00+00:00,4135.3,4147.2,4105.0,4127.3,41799
2025-10-14T05:00:00+00:00,4180.8,4190.9,4124.3,4135.3,42122
2025-10-14T04:00:00+00:00,4175.6,4182.7,4168.5,4181.0,10538
2025-10-14T03:00:00+00:00,4162.0,4178.6,4161.7,4175.7,13196
2025-10-14T02:00:00+00:00,4154.1,4167.4,4153.7,4162.6,12685
2025-10-14T01:00:00+00:00,4142.1,4168.4,4140.7,4154.1,25134
2025-10-14T00:00:00+00:00,4145.7,4148.4,4137.0,4142.2,9081
2025-10-13T23:00:00+00:00,4134.2,4150.0,4132.4,4145.9,11364
2025-10-13T22:00:00+00:00,4130.9,4135.1,4125.9,4134.2,3572
2025-10-13T20:00:00+00:00,4127.3,4132.5,4124.8,4130.0,3261
2025-10-13T19:00:00+00:00,4121.7,4130.0,4110.3,4127.3,10241
2025-10-13T18:00:00+00:00,4123.3,4127.5,4119.3,4121.8,5775
2025-10-13T17:00:00+00:00,4125.4,4135.9,4119.8,4123.4,14633
2025-10-13T16:00:00+00:00,4124.8,4137.2,4123.5,4125.3,19015
2025-10-13T15:00:00+00:00,4117.6,4127.5,4111.5,4124.8,17124
2025-10-13T14:00:00+00:00,4113.6,4124.3,4110.1,4117.6,22212
2025-10-13T13:00:00+00:00,4099.5,4115.8,4097.4,4113.8,25367
2025-10-13T12:00:00+00:00,4093.2,4105.6,4092.3,4099.3,18851
2025-10-13T11:00:00+00:00,4099.5,4103.1,4092.7,4093.2,11217
2025-10-13T10:00:00+00:00,4097.1,4104.3,4090.6,4099.6,9146
2025-10-13T09:00:00+00:00,4097.0,4099.6,4089.7,4097.0,9013
2025-10-13T08:00:00+00:00,4089.6,4098.5,4087.4,4097.0,9424
2025-10-13T07:00:00+00:00,4088.6,4096.7,4085.8,4089.7,9463
2025-10-13T06:00:00+00:00,4082.6,4092.6,4078.9,4088.7,9633
2025-10-13T05:00:00+00:00,4073.5,4096.5,4071.8,4082.6,17150
2025-10-13T04:00:00+00:00,4069.8,4076.4,4068.9,4073.6,3714
2025-10-13T03:00:00+00:00,4066.4,4074.8,4064.3,4069.9,5064
2025-10-13T02:00:00+00:00,4071.9,4074.8,4059.7,4066.1,7198
2025-10-13T01:00:00+00:00,4062.0,4074.0,4053.4,4072.0,13342
2025-10-13T00:00:00+00:00,4053.0,4079.3,4042.1,4061.5,17945
2025-10-12T23:00:00+00:00,4058.8,4078.1,4050.4,4053.1,14993
2025-10-12T22:00:00+00:00,4018.3,4061.8,4011.3,4059.0,13924
2025-10-10T20:00:00+00:00,4028.0,4038.5,4022.8,4035.5,6796
2025-10-10T19:00:00+00:00,4014.9,4038.0,4010.5,4028.1,12200
