time,open,high,low,close,volume,hl_range,chaikin_vol,roc
2025-11-03T01:10:30+00:00,6897.0,6897.0,6897.0,6897.0,1,0.0,,
2025-11-03T01:10:33+00:00,6897.0,6897.25,6897.0,6897.25,10,0.25,,
2025-11-03T01:10:36+00:00,6897.0,6897.0,6897.0,6897.0,9,0.0,,
2025-11-03T01:10:39+00:00,6897.0,6897.0,6897.0,6897.0,1,0.0,,
2025-11-03T01:10:42+00:00,6897.0,6897.0,6897.0,6897.0,2,0.0,,
2025-11-03T01:10:45+00:00,6897.0,6897.0,6897.0,6897.0,4,0.0,,
2025-11-03T01:10:48+00:00,6897.0,6897.0,6897.0,6897.0,5,0.0,,
2025-11-03T01:10:51+00:00,6897.0,6897.0,6897.0,6897.0,2,0.0,,
2025-11-03T01:10:54+00:00,6897.0,6897.0,6897.0,6897.0,1,0.0,,
2025-11-03T01:10:57+00:00,6897.25,6897.5,6897.25,6897.5,16,0.25,,
2025-11-03T01:11:00+00:00,6897.5,6897.5,6897.25,6897.25,6,0.25,,0.00362476439031463
2025-11-03T01:11:03+00:00,6897.25,6897.25,6897.25,6897.25,1,0.0,,0.0
2025-11-03T01:11:06+00:00,6897.25,6897.25,6897.25,6897.25,1,0.0,,0.00362476439031463
2025-11-03T01:11:09+00:00,6897.25,6897.75,6897.25,6897.75,12,0.5,,0.01087429317094389
2025-11-03T01:11:15+00:00,6897.5,6897.5,6897.5,6897.5,17,0.0,,0.00724952878062926
2025-11-03T01:11:18+00:00,6897.25,6897.25,6897.25,6897.25,16,0.0,,0.00362476439031463
2025-11-03T01:11:24+00:00,6897.5,6897.75,6897.5,6897.75,5,0.25,,0.01087429317094389
2025-11-03T01:11:27+00:00,6897.75,6897.75,6897.75,6897.75,15,0.0,,0.01087429317094389
2025-11-03T01:11:42+00:00,6897.5,6897.5,6897.5,6897.5,10,0.0,,0.00724952878062926
2025-11-03T01:11:48+00:00,6897.75,6897.75,6897.75,6897.75,1,0.0,,0.003624501631025734
2025-11-03T01:11:54+00:00,6897.75,6897.75,6897.5,6897.5,2,0.25,,0.003624633005908152
2025-11-03T01:11:57+00:00,6897.25,6897.25,6897.25,6897.25,5,0.0,50.27387741149039,0.0
2025-11-03T01:12:00+00:00,6897.25,6897.5,6897.25,6897.5,6,0.25,24.914868915806064,0.003624633005908152
2025-11-03T01:12:03+00:00,6897.5,6897.5,6897.5,6897.5,4,0.0,24.91486891580606,-0.00362437026566634
2025-11-03T01:12:21+00:00,6897.5,6897.5,6897.5,6897.5,1,0.0,24.91486891580606,0.0
2025-11-03T01:12:24+00:00,6897.5,6897.75,6897.5,6897.5,29,0.25,-23.63933241444533,0.003624633005908152
2025-11-03T01:12:27+00:00,6897.5,6897.5,6897.5,6897.5,1,0.0,-23.63933241444533,-0.00362437026566634
2025-11-03T01:12:30+00:00,6897.25,6897.25,6897.0,6897.0,55,0.25,24.770005913791287,-0.010873110796999022
2025-11-03T01:12:39+00:00,6897.25,6897.25,6897.25,6897.25,18,0.0,-21.61061642091822,-0.003624501631025734
2025-11-03T01:12:42+00:00,6897.25,6897.25,6897.25,6897.25,1,0.0,-21.61061642091822,-0.00724874053133268
2025-11-03T01:12:48+00:00,6897.0,6897.0,6897.0,6897.0,11,0.0,-21.61061642091821,-0.007249003262051468
2025-11-03T01:12:51+00:00,6896.75,6897.25,6896.75,6897.25,6,0.5,114.12908790313053,0.0
2025-11-03T01:12:54+00:00,6897.25,6897.25,6897.0,6897.0,5,0.25,62.38197013153615,-0.007249003262051468
2025-11-03T01:13:06+00:00,6897.0,6897.25,6897.0,6897.0,5,0.25,117.79858515791307,-0.007249003262051468
2025-11-03T01:13:09+00:00,6897.0,6897.25,6897.0,6897.25,11,0.25,70.230482938605,-0.003624501631025734
2025-11-03T01:13:18+00:00,6897.0,6897.0,6897.0,6897.0,5,0.0,70.23048293860498,-0.007249003262051468
2025-11-03T01:13:21+00:00,6897.0,6897.0,6896.75,6897.0,5,0.25,130.55253432240787,-0.007249003262051468
2025-11-03T01:13:30+00:00,6897.0,6897.0,6897.0,6897.0,5,0.0,32.709710311422114,0.0
2025-11-03T01:13:36+00:00,6897.0,6897.0,6897.0,6897.0,13,0.0,32.7097103114221,-0.003624633005908152
2025-11-03T01:13:39+00:00,6897.0,6897.0,6897.0,6897.0,1,0.0,-18.78014270939749,-0.003624633005908152
2025-11-03T01:13:42+00:00,6897.0,6897.0,6897.0,6897.0,10,0.0,-18.7801427093975,0.0
2025-11-03T01:13:54+00:00,6897.0,6897.0,6897.0,6897.0,2,0.0,-18.780142709397502,-0.003624633005908152
2025-11-03T01:13:57+00:00,6897.0,6897.0,6897.0,6897.0,12,0.0,-18.780142709397502,0.0
2025-11-03T01:14:09+00:00,6897.0,6897.0,6897.0,6897.0,4,0.0,-70.2666526545353,0.0
2025-11-03T01:14:18+00:00,6896.75,6897.0,6896.75,6896.75,23,0.25,-50.64654988878855,-0.007249266011816304
2025-11-03T01:14:21+00:00,6897.0,6897.25,6897.0,6897.25,18,0.25,-37.760054985406875,0.00362476439031463
2025-11-03T01:14:24+00:00,6897.0,6897.0,6897.0,6897.0,1,0.0,-52.524176803823266,0.0
2025-11-03T01:14:33+00:00,6897.25,6897.25,6897.25,6897.25,12,0.0,-52.52417680382325,0.00362476439031463
2025-11-03T01:14:36+00:00,6897.25,6897.25,6897.25,6897.25,1,0.0,-64.94581014107939,0.00362476439031463
2025-11-03T01:14:39+00:00,6897.25,6897.25,6897.25,6897.25,7,0.0,-64.9458101410794,0.00362476439031463
2025-11-03T01:14:42+00:00,6897.25,6897.25,6897.25,6897.25,2,0.0,-64.9458101410794,0.00362476439031463
2025-11-03T01:14:48+00:00,6897.5,6897.5,6897.5,6897.5,27,0.0,-64.9458101410794,0.00724952878062926
2025-11-03T01:14:51+00:00,6897.75,6897.75,6897.5,6897.5,37,0.25,-6.560054594374619,0.00724952878062926
2025-11-03T01:14:54+00:00,6897.5,6897.5,6897.5,6897.5,15,0.0,-6.56005459437462,0.00724952878062926
2025-11-03T01:15:00+00:00,6897.75,6897.75,6897.75,6897.75,17,0.0,-6.560054594374623,0.01449958313698481
2025-11-03T01:15:03+00:00,6897.5,6897.5,6897.5,6897.5,7,0.0,-6.560054594374622,0.003624633005908152
2025-11-03T01:15:09+00:00,6897.5,6897.5,6897.5,6897.5,18,0.0,-59.424912675888585,0.00724952878062926
2025-11-03T01:15:15+00:00,6897.5,6897.5,6897.5,6897.5,3,0.0,-76.0121937233489,0.003624633005908152
2025-11-03T01:15:18+00:00,6897.25,6897.5,6897.25,6897.5,8,0.25,-26.047190960670356,0.003624633005908152
2025-11-03T01:15:21+00:00,6897.5,6897.5,6897.5,6897.5,1,0.0,-26.047190960670356,0.003624633005908152
2025-11-03T01:15:24+00:00,6897.5,6897.5,6897.5,6897.5,1,0.0,-26.047190960670356,0.003624633005908152
2025-11-03T01:15:27+00:00,6897.5,6897.5,6897.5,6897.5,17,0.0,-26.047190960670353,0.0
2025-11-03T01:15:30+00:00,6897.75,6897.75,6897.75,6897.75,2,0.0,-26.047190960670346,0.003624501631025734
2025-11-03T01:15:39+00:00,6897.75,6897.75,6897.75,6897.75,1,0.0,-26.047190960670356,0.003624501631025734
2025-11-03T01:15:42+00:00,6897.75,6897.75,6897.75,6897.75,14,0.0,-72.25644987899263,0.0
2025-11-03T01:15:45+00:00,6897.75,6897.75,6897.25,6897.75,15,0.5,80.48415282714046,0.003624501631025734
2025-11-03T01:15:48+00:00,6897.75,6897.75,6897.75,6897.75,3,0.0,80.48415282714046,0.003624501631025734
2025-11-03T01:15:51+00:00,6897.75,6897.75,6897.75,6897.75,12,0.0,80.48415282714045,0.003624501631025734
2025-11-03T01:15:57+00:00,6898.0,6898.0,6898.0,6898.0,40,0.0,80.48415282714045,0.007249003262051468
2025-11-03T01:16:00+00:00,6898.0,6898.0,6897.75,6897.75,9,0.25,250.90597604162724,0.003624501631025734
2025-11-03T01:16:03+00:00,6897.75,6897.75,6897.5,6897.5,14,0.25,81.38546763977223,0.0
2025-11-03T01:16:12+00:00,6897.25,6897.5,6897.25,6897.5,32,0.25,163.96290790639284,0.0
2025-11-03T01:16:15+00:00,6897.5,6897.5,6897.5,6897.5,3,0.0,163.96290790639284,-0.00362437026566634
2025-11-03T01:16:18+00:00,6897.5,6897.5,6897.5,6897.5,2,0.0,163.96290790639281,-0.00362437026566634
2025-11-03T01:16:21+00:00,6897.5,6897.5,6897.5,6897.5,4,0.0,163.9629079063928,-0.00362437026566634
2025-11-03T01:16:27+00:00,6897.75,6897.75,6897.75,6897.75,6,0.0,163.96290790639281,0.0
2025-11-03T01:16:30+00:00,6897.75,6897.75,6897.75,6897.75,8,0.0,163.96290790639281,0.0
2025-11-03T01:16:33+00:00,6897.75,6897.75,6897.75,6897.75,1,0.0,-59.42431481725846,0.0
2025-11-03T01:16:36+00:00,6897.75,6898.0,6897.75,6897.75,18,0.25,-7.70704326216297,-0.003624238909828936
2025-11-03T01:16:42+00:00,6897.75,6898.0,6897.75,6898.0,13,0.25,55.50295530517597,0.00362437026566634
2025-11-03T01:16:45+00:00,6898.0,6898.5,6898.0,6898.5,54,0.5,210.01628513644897,0.014498006524102935
2025-11-03T01:16:48+00:00,6898.5,6898.5,6898.25,6898.25,7,0.25,108.01928120556892,0.010873504893077202
2025-11-03T01:16:51+00:00,6898.25,6898.25,6898.25,6898.25,2,0.0,30.535225777693153,0.010873504893077202
2025-11-03T01:16:54+00:00,6898.0,6898.5,6898.0,6898.5,40,0.5,52.266397363403314,0.014498006524102935
2025-11-03T01:16:57+00:00,6898.5,6898.5,6898.5,6898.5,20,0.0,52.26639736340333,0.014498006524102935
2025-11-03T01:17:00+00:00,6898.5,6898.75,6898.5,6898.5,30,0.25,98.99888114028292,0.010873110796999022
2025-11-03T01:17:03+00:00,6898.5,6898.5,6898.5,6898.5,11,0.0,98.99888114028295,0.010873110796999022
2025-11-03T01:17:06+00:00,6898.75,6898.75,6898.75,6898.75,1,0.0,98.99888114028292,0.01449748106266536
2025-11-03T01:17:09+00:00,6898.5,6898.5,6898.5,6898.5,13,0.0,98.99888114028293,0.010873110796999022
2025-11-03T01:17:12+00:00,6898.5,6898.5,6898.5,6898.5,6,0.0,98.99888114028295,0.007248477819657872
2025-11-03T01:17:18+00:00,6898.5,6898.5,6898.25,6898.25,7,0.25,43.52387849055609,-0.0036239762267159525
2025-11-03T01:17:21+00:00,6898.0,6898.0,6898.0,6898.0,2,0.0,-14.816775781658936,-0.0036241075635124855
2025-11-03T01:17:24+00:00,6898.25,6898.25,6898.25,6898.25,7,0.0,-57.272428116009,0.0
2025-11-03T01:17:27+00:00,6898.0,6898.25,6898.0,6898.25,16,0.25,-43.90104146528065,-0.0036239762267159525
2025-11-03T01:17:30+00:00,6898.25,6898.25,6898.25,6898.25,1,0.0,-43.90104146528065,-0.0036239762267159525
2025-11-03T01:17:39+00:00,6898.25,6898.25,6898.25,6898.25,13,0.0,-66.9525437753633,-0.0036239762267159525
2025-11-03T01:17:42+00:00,6898.5,6898.5,6898.25,6898.5,3,0.25,-41.84150863773848,0.0
2025-11-03T01:17:48+00:00,6898.5,6898.5,6898.25,6898.25,3,0.25,-32.015535685484224,-0.007247689798876609
2025-11-03T01:17:51+00:00,6898.25,6898.25,6898.25,6898.25,5,0.0,-32.015535685484224,-0.0036239762267159525
2025-11-03T01:17:57+00:00,6898.25,6898.25,6898.25,6898.25,5,0.0,-32.015535685484224,-0.0036239762267159525
2025-11-03T01:18:06+00:00,6898.0,6898.25,6898.0,6898.0,12,0.25,10.860908006360967,-0.0036241075635124855
2025-11-03T01:18:09+00:00,6898.0,6898.0,6898.0,6898.0,3,0.0,10.860908006360976,0.0
2025-11-03T01:18:12+00:00,6898.0,6898.0,6898.0,6898.0,1,0.0,-32.42248666864874,-0.0036241075635124855
2025-11-03T01:18:27+00:00,6898.25,6898.75,6898.25,6898.75,30,0.5,63.01589242522711,0.007248215127024971
2025-11-03T01:18:30+00:00,6898.5,6898.5,6898.5,6898.5,1,0.0,63.01589242522711,0.0036241075635124855
2025-11-03T01:18:36+00:00,6898.5,6898.5,6898.5,6898.5,1,0.0,-4.82725666620067,0.0036241075635124855
2025-11-03T01:18:39+00:00,6898.75,6898.75,6898.75,6898.75,3,0.0,-4.827256666200667,0.0036239762267159525
2025-11-03T01:18:45+00:00,6898.75,6898.75,6898.5,6898.5,8,0.25,57.34210440556892,0.0036241075635124855
2025-11-03T01:18:48+00:00,6898.5,6898.5,6898.5,6898.5,6,0.0,-10.593342677225491,0.0036241075635124855
2025-11-03T01:19:03+00:00,6898.25,6898.25,6898.25,6898.25,6,0.0,-41.47697742028048,0.0
2025-11-03T01:19:06+00:00,6898.25,6898.25,6898.0,6898.0,8,0.25,0.7420986712052624,0.0
2025-11-03T01:19:12+00:00,6898.0,6898.0,6898.0,6898.0,1,0.0,0.7420986712052653,0.0
2025-11-03T01:19:15+00:00,6898.0,6898.0,6898.0,6898.0,2,0.0,-38.22080537452385,0.0
2025-11-03T01:19:18+00:00,6898.25,6898.5,6898.25,6898.5,16,0.25,9.04972779396343,-0.0036238448994383044
2025-11-03T01:19:24+00:00,6898.25,6898.25,6898.25,6898.25,9,0.0,9.049727793963433,-0.0036239762267159525
2025-11-03T01:19:27+00:00,6898.5,6898.5,6898.5,6898.5,5,0.0,-54.793920248254445,0.0
2025-11-03T01:19:33+00:00,6898.25,6898.25,6898.25,6898.25,3,0.0,-54.793920248254445,-0.007247689798876609
2025-11-03T01:19:39+00:00,6898.0,6898.0,6898.0,6898.0,4,0.0,-54.793920248254445,-0.007247952453431905
2025-11-03T01:19:42+00:00,6898.0,6898.0,6898.0,6898.0,1,0.0,-54.793920248254445,-0.007247952453431905
2025-11-03T01:19:45+00:00,6898.25,6898.25,6898.25,6898.25,1,0.0,-72.65584668773587,0.0
2025-11-03T01:19:48+00:00,6898.25,6898.25,6898.25,6898.25,1,0.0,-72.65584668773587,0.003624238909828936
2025-11-03T01:19:51+00:00,6898.25,6898.25,6898.25,6898.25,18,0.0,-72.65584668773589,0.003624238909828936
2025-11-03T01:19:54+00:00,6898.25,6898.25,6898.25,6898.25,2,0.0,-84.11525546097897,0.003624238909828936
2025-11-03T01:19:57+00:00,6898.25,6898.25,6898.25,6898.25,3,0.0,-84.11525546097897,-0.0036239762267159525
