t,o,h,l,c,v
2025-10-31T03:57:00+00:00,4010.4,4010.6,4008.5,4009.0,88
2025-10-31T03:54:00+00:00,4010.7,4010.7,4007.0,4010.5,248
2025-10-31T03:51:00+00:00,4010.6,4011.5,4009.6,4010.4,110
2025-10-31T03:48:00+00:00,4009.2,4011.0,4008.5,4010.9,199
2025-10-31T03:45:00+00:00,4010.4,4010.7,4006.1,4008.8,439
2025-10-31T03:42:00+00:00,4013.9,4013.9,4010.4,4010.6,290
2025-10-31T03:39:00+00:00,4014.7,4015.9,4013.1,4014.2,132
2025-10-31T03:36:00+00:00,4014.7,4015.2,4013.2,4014.9,215
2025-10-31T03:33:00+00:00,4011.1,4014.9,4010.5,4014.7,246
2025-10-31T03:30:00+00:00,4012.8,4013.5,4010.0,4011.5,238
2025-10-31T03:27:00+00:00,4008.9,4012.5,4007.6,4012.5,400
2025-10-31T03:24:00+00:00,4012.6,4013.0,4008.4,4009.1,462
2025-10-31T03:21:00+00:00,4012.1,4013.8,4011.3,4012.5,282
2025-10-31T03:18:00+00:00,4007.5,4012.2,4007.0,4012.0,393
2025-10-31T03:15:00+00:00,4006.5,4010.2,4005.3,4007.7,539
2025-10-31T03:12:00+00:00,4014.8,4016.6,4003.6,4006.9,1518
2025-10-31T03:09:00+00:00,4018.3,4022.0,4012.8,4014.8,860
2025-10-31T03:06:00+00:00,4017.3,4019.8,4014.1,4018.6,533
2025-10-31T03:03:00+00:00,4022.9,4024.2,4014.5,4017.6,740
2025-10-31T03:00:00+00:00,4023.6,4026.4,4021.1,4022.6,405
2025-10-31T02:57:00+00:00,4023.9,4024.2,4020.1,4023.9,258
2025-10-31T02:54:00+00:00,4027.7,4027.9,4022.1,4024.3,476
2025-10-31T02:51:00+00:00,4025.4,4029.6,4024.9,4027.5,409
2025-10-31T02:48:00+00:00,4022.0,4026.5,4020.9,4025.2,402
2025-10-31T02:45:00+00:00,4016.0,4024.8,4015.7,4021.8,818
2025-10-31T02:42:00+00:00,4017.1,4019.2,4014.2,4015.9,666
2025-10-31T02:39:00+00:00,4018.9,4022.3,4016.5,4017.4,872
2025-10-31T02:36:00+00:00,4019.5,4023.6,4015.4,4019.0,1264
2025-10-31T02:33:00+00:00,4022.3,4023.9,4012.8,4019.9,797
2025-10-31T02:30:00+00:00,4026.5,4028.1,4020.7,4022.0,695
2025-10-31T02:27:00+00:00,4026.2,4027.0,4025.6,4026.6,156
2025-10-31T02:24:00+00:00,4029.9,4030.0,4026.0,4026.3,232
2025-10-31T02:21:00+00:00,4030.9,4030.9,4028.8,4029.8,205
2025-10-31T02:18:00+00:00,4027.8,4032.7,4027.0,4031.2,495
2025-10-31T02:15:00+00:00,4023.3,4028.1,4021.9,4028.1,794
2025-10-31T02:12:00+00:00,4030.3,4032.0,4022.5,4023.4,616
2025-10-31T02:09:00+00:00,4025.3,4031.6,4024.4,4030.6,635
2025-10-31T02:06:00+00:00,4027.1,4028.5,4023.8,4025.6,489
2025-10-31T02:03:00+00:00,4030.0,4031.3,4026.6,4027.2,422
2025-10-31T02:00:00+00:00,4031.7,4032.3,4026.4,4029.7,740
2025-10-31T01:57:00+00:00,4031.5,4032.4,4029.3,4032.0,310
2025-10-31T01:54:00+00:00,4032.2,4034.0,4025.4,4031.2,1149
2025-10-31T01:51:00+00:00,4037.2,4038.6,4032.3,4032.3,607
2025-10-31T01:48:00+00:00,4037.5,4038.2,4036.4,4037.0,166
2025-10-31T01:45:00+00:00,4037.2,4038.6,4035.2,4037.6,230
2025-10-31T01:42:00+00:00,4041.0,4041.2,4036.5,4036.9,361
2025-10-31T01:39:00+00:00,4039.7,4043.3,4039.4,4041.2,265
2025-10-31T01:36:00+00:00,4042.5,4043.3,4039.6,4039.8,282
2025-10-31T01:33:00+00:00,4042.2,4043.5,4041.0,4043.0,196
2025-10-31T01:30:00+00:00,4043.9,4044.3,4040.6,4042.1,311
2025-10-31T01:27:00+00:00,4047.1,4047.1,4041.1,4043.9,549
2025-10-31T01:24:00+00:00,4046.7,4047.9,4045.4,4047.5,224
2025-10-31T01:21:00+00:00,4048.5,4049.2,4046.2,4046.7,409
2025-10-31T01:18:00+00:00,4044.3,4049.0,4042.7,4048.6,583
2025-10-31T01:15:00+00:00,4045.2,4046.7,4042.4,4044.5,366
2025-10-31T01:12:00+00:00,4050.5,4051.1,4045.0,4045.0,443
2025-10-31T01:09:00+00:00,4045.4,4051.4,4045.2,4050.3,714
2025-10-31T01:06:00+00:00,4039.6,4045.6,4036.5,4045.6,620
2025-10-31T01:03:00+00:00,4033.7,4040.7,4033.7,4039.2,608
2025-10-31T01:00:00+00:00,4037.1,4037.1,4031.4,4033.6,962
2025-10-31T00:57:00+00:00,4036.8,4037.7,4035.5,4036.9,215
2025-10-31T00:54:00+00:00,4039.8,4040.4,4036.3,4037.5,212
2025-10-31T00:51:00+00:00,4042.0,4043.3,4039.1,4039.2,224
2025-10-31T00:48:00+00:00,4040.0,4042.7,4039.9,4042.2,113
2025-10-31T00:45:00+00:00,4039.7,4042.0,4037.0,4040.0,299
2025-10-31T00:42:00+00:00,4039.5,4040.3,4038.6,4039.7,80
2025-10-31T00:39:00+00:00,4038.7,4040.2,4038.0,4039.6,180
2025-10-31T00:36:00+00:00,4041.4,4043.7,4038.3,4038.8,307
2025-10-31T00:33:00+00:00,4040.9,4042.5,4038.4,4041.1,298
2025-10-31T00:30:00+00:00,4039.4,4042.3,4039.0,4040.8,257
2025-10-31T00:27:00+00:00,4043.3,4043.3,4037.9,4039.5,494
2025-10-31T00:24:00+00:00,4043.5,4045.2,4043.1,4043.5,204
2025-10-31T00:21:00+00:00,4044.0,4044.9,4042.4,4043.5,231
2025-10-31T00:18:00+00:00,4045.0,4046.0,4042.0,4044.1,177
2025-10-31T00:15:00+00:00,4043.4,4045.7,4042.2,4044.5,196
2025-10-31T00:12:00+00:00,4045.2,4046.3,4041.9,4043.6,245
2025-10-31T00:09:00+00:00,4043.4,4047.0,4042.2,4044.9,284
2025-10-31T00:06:00+00:00,4042.2,4045.0,4040.4,4043.2,367
2025-10-31T00:03:00+00:00,4046.3,4046.4,4041.3,4041.5,335
2025-10-31T00:00:00+00:00,4048.7,4049.0,4045.3,4046.5,340
2025-10-30T23:57:00+00:00,4054.0,4055.3,4048.5,4048.6,252
2025-10-30T23:54:00+00:00,4052.5,4055.1,4051.5,4053.7,483
2025-10-30T23:51:00+00:00,4052.8,4053.1,4048.9,4052.1,296
2025-10-30T23:48:00+00:00,4050.3,4054.0,4048.0,4052.8,440
2025-10-30T23:45:00+00:00,4044.9,4051.0,4044.4,4050.4,402
2025-10-30T23:42:00+00:00,4046.3,4046.3,4044.0,4044.6,105
2025-10-30T23:39:00+00:00,4045.3,4046.4,4044.8,4046.2,88
2025-10-30T23:36:00+00:00,4046.9,4047.1,4043.5,4044.9,141
2025-10-30T23:33:00+00:00,4044.1,4047.6,4044.1,4046.4,346
2025-10-30T23:30:00+00:00,4040.6,4044.5,4038.6,4043.7,209
2025-10-30T23:27:00+00:00,4044.1,4044.2,4039.8,4040.2,245
2025-10-30T23:24:00+00:00,4041.5,4044.9,4041.5,4043.7,281
2025-10-30T23:21:00+00:00,4040.7,4041.5,4039.2,4041.1,67
2025-10-30T23:18:00+00:00,4041.0,4041.1,4037.0,4040.4,330
2025-10-30T23:15:00+00:00,4040.2,4041.7,4035.0,4040.7,461
2025-10-30T23:12:00+00:00,4043.0,4043.0,4031.3,4039.9,1200
2025-10-30T23:09:00+00:00,4046.8,4048.0,4042.0,4042.9,430
2025-10-30T23:06:00+00:00,4046.8,4049.0,4044.3,4046.7,328
2025-10-30T23:03:00+00:00,4044.8,4047.1,4043.6,4046.6,333
2025-10-30T23:00:00+00:00,4051.5,4052.6,4044.0,4044.9,636
2025-10-30T22:57:00+00:00,4054.0,4054.2,4049.8,4051.1,429
2025-10-30T22:54:00+00:00,4051.2,4059.9,4050.2,4053.8,867
