time,open,high,low,close,volume,hl_range,chaikin_vol,roc
2025-10-02T06:00:00+00:00,25069.25,25076.25,25056.5,25063.0,2822,19.75,,
2025-10-02T07:00:00+00:00,25061.25,25088.0,25053.75,25077.5,6484,34.25,,
2025-10-02T08:00:00+00:00,25076.75,25114.25,25073.75,25113.0,6257,40.5,,
2025-10-02T09:00:00+00:00,25113.75,25117.0,25075.75,25096.0,5485,41.25,,
2025-10-02T10:00:00+00:00,25095.0,25124.75,25093.5,25111.0,6197,31.25,,
2025-10-02T11:00:00+00:00,25111.0,25151.0,25107.5,25149.0,7131,43.5,,
2025-10-02T12:00:00+00:00,25149.25,25164.25,25143.25,25162.0,8550,21.0,,
2025-10-02T13:00:00+00:00,25162.0,25180.0,25014.0,25062.75,84850,166.0,,
2025-10-02T14:00:00+00:00,25063.5,25091.5,25019.0,25021.75,78551,72.5,,
2025-10-02T15:00:00+00:00,25021.25,25082.25,24993.75,25077.5,67431,88.5,,
2025-10-02T16:00:00+00:00,25077.5,25080.25,25034.0,25077.25,39328,46.25,,0.05685672106292143
2025-10-02T17:00:00+00:00,25077.0,25113.0,25059.5,25085.5,31371,53.5,,0.03190110656963414
2025-10-02T18:00:00+00:00,25085.5,25120.0,25079.25,25112.25,28459,40.75,,-0.0029865010154103452
2025-10-02T19:00:00+00:00,25111.75,25126.5,25091.0,25109.5,42136,35.5,,0.05379343321644884
2025-10-02T20:00:00+00:00,25109.5,25125.25,25099.5,25105.0,11938,25.75,,-0.02389391103500458
2025-10-02T22:00:00+00:00,25101.5,25107.75,25073.0,25104.25,3518,34.75,,-0.17793948069505747
2025-10-02T23:00:00+00:00,25103.75,25125.0,25097.25,25123.25,2446,27.75,,-0.1540020666083777
2025-10-03T00:00:00+00:00,25124.5,25157.5,25116.0,25146.75,4381,41.5,,0.33515875153365055
2025-10-03T01:00:00+00:00,25146.25,25162.0,25137.25,25160.75,3139,24.75,,0.5555167004705905
2025-10-03T02:00:00+00:00,25161.25,25164.0,25146.25,25158.0,2438,17.75,,0.3210048848569435
2025-10-03T03:00:00+00:00,25156.75,25175.25,25155.5,25170.5,1906,19.75,,0.37185098047034665
2025-10-03T04:00:00+00:00,25169.25,25176.75,25166.25,25174.25,1236,10.5,-55.49456371196706,0.35379003806980125
2025-10-03T05:00:00+00:00,25173.75,25192.0,25171.0,25171.0,2916,21.0,-55.368939336563294,0.23394956644665452
2025-10-03T06:00:00+00:00,25171.5,25191.75,25156.0,25183.0,3583,35.75,-51.71129662606386,0.29271789561719663
2025-10-03T07:00:00+00:00,25183.5,25193.75,25172.5,25181.75,3082,21.25,-51.198000037907995,0.3057159928301135
2025-10-03T08:00:00+00:00,25181.5,25185.75,25173.25,25183.0,2586,12.5,-52.8842000511218,0.31369190475716263
2025-10-03T09:00:00+00:00,25183.25,25193.0,25171.75,25192.75,2532,21.25,-49.375451829479125,0.27663618361477915
2025-10-03T10:00:00+00:00,25192.75,25196.5,25157.5,25161.75,3350,39.0,-40.720843383058046,0.05964985534910078
2025-10-03T11:00:00+00:00,25162.25,25171.0,25128.25,25137.0,7669,42.75,-29.292743503787914,-0.09439305267132339
2025-10-03T12:00:00+00:00,25137.25,25148.25,25103.0,25120.25,10325,45.25,-22.370622028549867,-0.15005167342396056
2025-10-03T13:00:00+00:00,25119.75,25168.0,25100.75,25105.75,55349,67.25,0.2070901140364177,-0.25724558510955287
2025-10-03T14:00:00+00:00,25105.75,25128.75,25051.0,25116.75,77925,77.75,31.465984968051448,-0.2284079962660258
2025-10-03T15:00:00+00:00,25117.0,25152.0,25099.25,25145.25,47362,52.75,46.62471088965052,-0.10230026617933335
2025-10-03T16:00:00+00:00,25144.75,25156.0,25108.0,25118.0,29706,48.0,67.64994644441644,-0.2581106301870309
2025-10-03T17:00:00+00:00,25117.5,25117.5,24923.25,24973.5,94772,194.25,175.20066561733475,-0.8269877987034262
2025-10-03T18:00:00+00:00,24973.5,25044.5,24926.0,25009.0,63406,118.5,188.03443833266468,-0.6909423023468213
2025-10-03T19:00:00+00:00,25008.5,25030.0,24980.0,24996.75,47445,50.0,180.53752827356092,-0.7780016076053626
2025-10-03T20:00:00+00:00,24996.75,25006.5,24973.75,24982.0,11227,32.75,178.81869740075527,-0.7143779745049529
2025-10-05T22:00:00+00:00,25000.0,25058.5,24995.0,25053.75,5317,63.5,182.0501699471887,-0.33118510562119585
2025-10-05T23:00:00+00:00,25053.5,25086.75,25053.0,25066.75,4207,33.75,130.04969525460382,-0.21297558742448824
2025-10-06T00:00:00+00:00,25066.5,25074.75,25050.5,25064.0,3927,24.25,84.51421427757211,-0.16629656552781732
2025-10-06T01:00:00+00:00,25064.0,25078.0,25056.0,25076.0,2697,22.0,50.042551883882936,-0.16224232832671423
2025-10-06T02:00:00+00:00,25076.0,25083.0,25073.25,25081.5,1470,9.75,7.288039635762232,-0.2535270080830375
2025-10-06T03:00:00+00:00,25081.0,25099.0,25080.75,25089.0,2194,18.25,-18.552357656142863,-0.1154550521538339
2025-10-06T04:00:00+00:00,25089.0,25109.25,25068.25,25101.5,2823,41.0,-19.310265231202855,0.5125432958936473
2025-10-06T05:00:00+00:00,25101.5,25102.75,25080.0,25088.5,1945,22.75,-25.45732016183551,0.31788556119796874
2025-10-06T06:00:00+00:00,25088.5,25107.25,25082.0,25101.5,2349,25.25,-54.833437653464614,0.41905447708202065
2025-10-06T07:00:00+00:00,25101.0,25106.25,25045.5,25080.25,7378,60.75,-53.23252010141758,0.39328316387799217
2025-10-06T08:00:00+00:00,25081.25,25114.75,25078.25,25106.75,5171,36.5,-50.1050032926585,0.2115451778675847
2025-10-06T09:00:00+00:00,25106.5,25139.5,25104.25,25134.5,3917,35.25,-45.07432090727549,0.2702783567873777
2025-10-06T10:00:00+00:00,25134.5,25185.0,25124.25,25171.25,8319,60.75,-38.10141962057881,0.42790456431535273
2025-10-06T11:00:00+00:00,25171.0,25186.0,25128.5,25184.25,10362,57.5,-27.248693276085596,0.4316876694847663
2025-10-06T12:00:00+00:00,25185.0,25241.5,25179.0,25191.25,14611,62.5,-12.308302704779182,0.43757351035623865
2025-10-06T13:00:00+00:00,25191.75,25221.75,25116.75,25155.5,67248,105.0,19.713430381786157,0.26505639921878116
2025-10-06T14:00:00+00:00,25156.0,25185.0,25108.5,25152.25,65863,76.5,48.05467830896284,0.20217915264028047
2025-10-06T15:00:00+00:00,25152.0,25216.0,25143.0,25208.0,43433,73.0,70.44012515619153,0.4763138489746298
2025-10-06T16:00:00+00:00,25207.75,25211.5,25182.75,25202.25,27783,28.75,50.765725887890746,0.4013704360297193
2025-10-06T17:00:00+00:00,25202.5,25231.75,25183.0,25227.5,33550,48.75,58.22244830647556,0.5871153596953779
2025-10-06T18:00:00+00:00,25227.75,25252.75,25218.5,25238.75,30507,34.25,55.1207846585403,0.5257550260388143
2025-10-06T19:00:00+00:00,25238.25,25239.0,25180.5,25184.25,51796,58.5,38.19558072691179,0.1979351091129722
2025-10-06T20:00:00+00:00,25184.5,25190.0,25174.0,25184.0,13749,16.0,21.736208463889927,0.050653026766648464
2025-10-06T22:00:00+00:00,25184.5,25197.0,25135.25,25141.25,4802,61.75,30.860695507933865,-0.1707416341562683
2025-10-06T23:00:00+00:00,25141.25,25153.0,25131.25,25142.0,3451,21.75,5.716626375656697,-0.19550439140574605
2025-10-07T00:00:00+00:00,25141.25,25147.5,25122.5,25131.0,3745,25.0,-8.865924266441592,-0.09739420802607779
2025-10-07T01:00:00+00:00,25131.5,25148.75,25126.25,25146.75,2931,22.5,-21.953690878202696,-0.021866830999214784
2025-10-07T02:00:00+00:00,25147.75,25154.5,25139.0,25151.5,2135,15.5,-42.69171957705029,-0.22413519517613453
2025-10-07T03:00:00+00:00,25151.5,25164.25,25147.5,25159.25,2235,16.75,-50.6911118226377,-0.17061968673431935
2025-10-07T04:00:00+00:00,25159.0,25183.5,25157.5,25181.5,2229,26.0,-53.54626080293391,-0.18234069963333663
2025-10-07T05:00:00+00:00,25181.0,25186.25,25169.25,25172.0,2175,17.0,-52.38993745949537,-0.26447427071467483
2025-10-07T06:00:00+00:00,25171.5,25178.25,25138.0,25162.0,4357,40.25,-46.83268580011551,-0.08834886883667371
2025-10-07T07:00:00+00:00,25163.0,25166.0,25136.25,25159.75,4739,29.75,-42.78530565952687,-0.09629129606099111
2025-10-07T08:00:00+00:00,25160.25,25173.75,25127.75,25172.5,5081,46.0,-38.49126926945141,0.12429771789389946
2025-10-07T09:00:00+00:00,25173.0,25192.0,25168.75,25189.0,4188,23.25,-33.22750539286412,0.18693819107469573
2025-10-07T10:00:00+00:00,25189.5,25195.75,25172.5,25174.0,4419,23.25,-39.88334915255643,0.17110341808921253
