t,o,h,l,c,v
2025-11-03T01:33:45+00:00,61.22,61.22,61.22,61.22,1
2025-11-03T01:33:42+00:00,61.22,61.22,61.22,61.22,1
2025-11-03T01:33:36+00:00,61.22,61.22,61.22,61.22,1
2025-11-03T01:33:27+00:00,61.22,61.22,61.22,61.22,1
2025-11-03T01:33:24+00:00,61.22,61.22,61.22,61.22,1
2025-11-03T01:33:18+00:00,61.23,61.23,61.23,61.23,1
2025-11-03T01:33:03+00:00,61.22,61.22,61.22,61.22,7
2025-11-03T01:32:57+00:00,61.22,61.22,61.22,61.22,1
2025-11-03T01:32:54+00:00,61.22,61.22,61.22,61.22,1
2025-11-03T01:32:45+00:00,61.23,61.23,61.23,61.23,3
2025-11-03T01:32:42+00:00,61.23,61.23,61.23,61.23,1
2025-11-03T01:32:36+00:00,61.22,61.22,61.22,61.22,2
2025-11-03T01:32:30+00:00,61.23,61.23,61.23,61.23,4
2025-11-03T01:32:18+00:00,61.24,61.24,61.24,61.24,2
2025-11-03T01:32:12+00:00,61.24,61.24,61.24,61.24,1
2025-11-03T01:32:09+00:00,61.24,61.24,61.24,61.24,1
2025-11-03T01:32:06+00:00,61.24,61.24,61.24,61.24,3
2025-11-03T01:32:03+00:00,61.24,61.24,61.24,61.24,1
2025-11-03T01:32:00+00:00,61.25,61.25,61.25,61.25,4
2025-11-03T01:31:48+00:00,61.25,61.25,61.25,61.25,4
2025-11-03T01:31:24+00:00,61.25,61.25,61.25,61.25,5
2025-11-03T01:31:03+00:00,61.24,61.24,61.24,61.24,1
2025-11-03T01:31:00+00:00,61.24,61.24,61.24,61.24,5
2025-11-03T01:30:36+00:00,61.24,61.24,61.24,61.24,1
2025-11-03T01:30:33+00:00,61.24,61.24,61.24,61.24,3
2025-11-03T01:30:24+00:00,61.24,61.24,61.24,61.24,2
2025-11-03T01:30:09+00:00,61.23,61.23,61.23,61.23,1
2025-11-03T01:30:03+00:00,61.23,61.23,61.23,61.23,2
2025-11-03T01:30:00+00:00,61.24,61.25,61.23,61.23,8
2025-11-03T01:29:57+00:00,61.24,61.24,61.24,61.24,1
2025-11-03T01:29:21+00:00,61.24,61.24,61.22,61.23,17
2025-11-03T01:28:57+00:00,61.23,61.23,61.23,61.23,2
2025-11-03T01:28:54+00:00,61.24,61.24,61.24,61.24,2
2025-11-03T01:28:48+00:00,61.24,61.24,61.24,61.24,14
2025-11-03T01:28:30+00:00,61.23,61.23,61.23,61.23,1
2025-11-03T01:28:15+00:00,61.21,61.23,61.21,61.23,17
2025-11-03T01:28:09+00:00,61.24,61.24,61.22,61.22,9
2025-11-03T01:28:06+00:00,61.24,61.24,61.24,61.24,3
2025-11-03T01:28:00+00:00,61.24,61.24,61.24,61.24,4
2025-11-03T01:27:45+00:00,61.23,61.23,61.23,61.23,2
2025-11-03T01:27:42+00:00,61.23,61.23,61.23,61.23,2
2025-11-03T01:27:18+00:00,61.23,61.23,61.23,61.23,2
2025-11-03T01:27:12+00:00,61.23,61.23,61.23,61.23,10
2025-11-03T01:27:09+00:00,61.23,61.23,61.23,61.23,1
2025-11-03T01:27:00+00:00,61.24,61.24,61.24,61.24,2
2025-11-03T01:26:57+00:00,61.24,61.24,61.24,61.24,1
2025-11-03T01:26:54+00:00,61.24,61.24,61.24,61.24,2
2025-11-03T01:26:51+00:00,61.24,61.24,61.24,61.24,2
2025-11-03T01:26:48+00:00,61.24,61.24,61.24,61.24,5
2025-11-03T01:26:09+00:00,61.23,61.23,61.23,61.23,6
2025-11-03T01:26:06+00:00,61.23,61.23,61.23,61.23,2
2025-11-03T01:26:00+00:00,61.23,61.23,61.22,61.23,8
2025-11-03T01:25:57+00:00,61.25,61.25,61.24,61.24,7
2025-11-03T01:25:36+00:00,61.26,61.26,61.26,61.26,3
2025-11-03T01:25:24+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T01:25:18+00:00,61.25,61.25,61.25,61.25,1
2025-11-03T01:25:15+00:00,61.26,61.26,61.26,61.26,2
2025-11-03T01:25:06+00:00,61.26,61.26,61.26,61.26,2
2025-11-03T01:25:00+00:00,61.26,61.26,61.25,61.25,4
2025-11-03T01:24:48+00:00,61.25,61.25,61.25,61.25,1
2025-11-03T01:24:42+00:00,61.26,61.26,61.25,61.25,3
2025-11-03T01:24:36+00:00,61.26,61.26,61.26,61.26,4
2025-11-03T01:24:33+00:00,61.26,61.26,61.25,61.25,3
2025-11-03T01:24:27+00:00,61.26,61.26,61.26,61.26,2
2025-11-03T01:24:24+00:00,61.27,61.27,61.27,61.27,3
2025-11-03T01:24:09+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:23:48+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T01:23:33+00:00,61.26,61.26,61.26,61.26,4
2025-11-03T01:23:00+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T01:22:54+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T01:22:36+00:00,61.27,61.27,61.27,61.27,3
2025-11-03T01:22:24+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:22:21+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T01:22:15+00:00,61.26,61.26,61.26,61.26,6
2025-11-03T01:21:54+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:21:00+00:00,61.27,61.27,61.27,61.27,5
2025-11-03T01:20:51+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:20:48+00:00,61.26,61.26,61.26,61.26,2
2025-11-03T01:20:45+00:00,61.26,61.26,61.26,61.26,2
2025-11-03T01:20:42+00:00,61.27,61.27,61.27,61.27,3
2025-11-03T01:20:27+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:20:24+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:20:21+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:20:06+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:19:45+00:00,61.28,61.28,61.28,61.28,4
2025-11-03T01:19:33+00:00,61.29,61.29,61.29,61.29,1
2025-11-03T01:19:24+00:00,61.29,61.29,61.29,61.29,3
2025-11-03T01:19:18+00:00,61.29,61.29,61.29,61.29,1
2025-11-03T01:19:15+00:00,61.28,61.28,61.28,61.28,3
2025-11-03T01:19:12+00:00,61.28,61.28,61.28,61.28,1
2025-11-03T01:19:06+00:00,61.28,61.28,61.28,61.28,2
2025-11-03T01:19:00+00:00,61.28,61.28,61.28,61.28,3
2025-11-03T01:18:39+00:00,61.29,61.29,61.28,61.28,6
2025-11-03T01:18:30+00:00,61.28,61.28,61.28,61.28,3
2025-11-03T01:18:21+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:18:18+00:00,61.28,61.28,61.28,61.28,1
2025-11-03T01:18:09+00:00,61.29,61.29,61.29,61.29,1
2025-11-03T01:18:06+00:00,61.28,61.29,61.28,61.29,30
2025-11-03T01:18:03+00:00,61.27,61.27,61.27,61.27,2
2025-11-03T01:17:39+00:00,61.28,61.28,61.27,61.27,2
2025-11-03T01:17:36+00:00,61.27,61.27,61.27,61.27,3
2025-11-03T01:17:33+00:00,61.27,61.27,61.27,61.27,5
2025-11-03T01:16:36+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:16:24+00:00,61.28,61.28,61.28,61.28,1
2025-11-03T01:16:00+00:00,61.27,61.27,61.27,61.27,2
2025-11-03T01:15:51+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:15:48+00:00,61.28,61.28,61.28,61.28,4
2025-11-03T01:15:42+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:15:39+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:15:27+00:00,61.25,61.26,61.25,61.26,3
2025-11-03T01:15:21+00:00,61.24,61.24,61.24,61.24,1
2025-11-03T01:15:18+00:00,61.24,61.24,61.24,61.24,4
2025-11-03T01:15:09+00:00,61.24,61.24,61.24,61.24,2
2025-11-03T01:15:06+00:00,61.24,61.24,61.24,61.24,1
2025-11-03T01:15:03+00:00,61.25,61.25,61.24,61.24,3
2025-11-03T01:15:00+00:00,61.24,61.24,61.24,61.24,3
2025-11-03T01:14:51+00:00,61.24,61.24,61.24,61.24,1
2025-11-03T01:14:42+00:00,61.24,61.24,61.24,61.24,7
2025-11-03T01:14:33+00:00,61.23,61.23,61.23,61.23,1
2025-11-03T01:14:30+00:00,61.23,61.23,61.23,61.23,1
2025-11-03T01:14:18+00:00,61.24,61.24,61.23,61.23,12
2025-11-03T01:14:03+00:00,61.25,61.25,61.25,61.25,1
2025-11-03T01:14:00+00:00,61.25,61.25,61.24,61.24,6
2025-11-03T01:13:57+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T01:13:39+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T01:13:33+00:00,61.27,61.27,61.26,61.26,3
2025-11-03T01:13:30+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:13:24+00:00,61.26,61.26,61.26,61.26,3
2025-11-03T01:13:18+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:13:15+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:13:06+00:00,61.27,61.27,61.27,61.27,3
2025-11-03T01:13:03+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:12:54+00:00,61.28,61.28,61.27,61.27,2
2025-11-03T01:12:51+00:00,61.28,61.28,61.28,61.28,1
2025-11-03T01:12:45+00:00,61.28,61.28,61.28,61.28,5
2025-11-03T01:12:33+00:00,61.28,61.29,61.28,61.29,2
2025-11-03T01:12:30+00:00,61.28,61.28,61.28,61.28,2
2025-11-03T01:12:27+00:00,61.28,61.28,61.28,61.28,2
2025-11-03T01:12:18+00:00,61.3,61.3,61.29,61.29,4
2025-11-03T01:12:03+00:00,61.3,61.3,61.28,61.29,26
2025-11-03T01:12:00+00:00,61.31,61.31,61.31,61.31,1
2025-11-03T01:11:54+00:00,61.3,61.3,61.3,61.3,10
2025-11-03T01:11:51+00:00,61.29,61.29,61.29,61.29,7
2025-11-03T01:11:48+00:00,61.28,61.28,61.28,61.28,1
2025-11-03T01:11:42+00:00,61.28,61.28,61.27,61.27,2
2025-11-03T01:11:39+00:00,61.28,61.28,61.28,61.28,1
2025-11-03T01:11:24+00:00,61.27,61.27,61.27,61.27,2
2025-11-03T01:11:21+00:00,61.27,61.27,61.27,61.27,2
2025-11-03T01:11:15+00:00,61.28,61.28,61.28,61.28,1
2025-11-03T01:11:12+00:00,61.28,61.28,61.28,61.28,2
2025-11-03T01:11:09+00:00,61.29,61.29,61.29,61.29,1
2025-11-03T01:11:03+00:00,61.3,61.3,61.3,61.3,1
2025-11-03T01:11:00+00:00,61.29,61.3,61.29,61.3,2
2025-11-03T01:10:57+00:00,61.29,61.29,61.29,61.29,1
2025-11-03T01:10:51+00:00,61.3,61.31,61.3,61.31,11
2025-11-03T01:10:48+00:00,61.29,61.29,61.29,61.29,1
2025-11-03T01:10:36+00:00,61.3,61.3,61.3,61.3,1
2025-11-03T01:10:33+00:00,61.29,61.29,61.29,61.29,3
2025-11-03T01:10:27+00:00,61.28,61.28,61.28,61.28,2
2025-11-03T01:10:24+00:00,61.26,61.27,61.26,61.27,8
2025-11-03T01:10:18+00:00,61.25,61.25,61.25,61.25,4
2025-11-03T01:10:00+00:00,61.26,61.26,61.26,61.26,3
2025-11-03T01:09:57+00:00,61.26,61.26,61.26,61.26,2
2025-11-03T01:09:42+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:09:30+00:00,61.25,61.28,61.25,61.27,46
2025-11-03T01:09:12+00:00,61.25,61.25,61.24,61.24,2
2025-11-03T01:09:09+00:00,61.25,61.25,61.25,61.25,6
2025-11-03T01:09:06+00:00,61.24,61.24,61.24,61.24,1
2025-11-03T01:09:03+00:00,61.24,61.24,61.24,61.24,4
2025-11-03T01:09:00+00:00,61.25,61.25,61.24,61.24,15
2025-11-03T01:08:57+00:00,61.24,61.24,61.24,61.24,2
2025-11-03T01:08:51+00:00,61.24,61.24,61.24,61.24,6
2025-11-03T01:08:39+00:00,61.23,61.23,61.23,61.23,2
2025-11-03T01:08:36+00:00,61.23,61.23,61.23,61.23,12
2025-11-03T01:08:33+00:00,61.23,61.23,61.23,61.23,2
2025-11-03T01:08:30+00:00,61.23,61.24,61.23,61.23,14
2025-11-03T01:08:27+00:00,61.22,61.22,61.22,61.22,3
2025-11-03T01:08:24+00:00,61.23,61.23,61.22,61.22,9
2025-11-03T01:08:21+00:00,61.24,61.24,61.2,61.21,70
2025-11-03T01:08:18+00:00,61.26,61.26,61.25,61.25,2
2025-11-03T01:08:15+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T01:08:09+00:00,61.25,61.25,61.25,61.25,15
2025-11-03T01:08:06+00:00,61.26,61.26,61.26,61.26,3
2025-11-03T01:08:03+00:00,61.26,61.26,61.26,61.26,2
2025-11-03T01:08:00+00:00,61.27,61.27,61.26,61.26,3
2025-11-03T01:07:48+00:00,61.28,61.28,61.28,61.28,1
2025-11-03T01:07:45+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:07:42+00:00,61.28,61.28,61.28,61.28,1
2025-11-03T01:07:36+00:00,61.28,61.28,61.28,61.28,4
2025-11-03T01:07:33+00:00,61.28,61.28,61.28,61.28,1
2025-11-03T01:07:24+00:00,61.28,61.28,61.28,61.28,4
2025-11-03T01:07:21+00:00,61.27,61.27,61.27,61.27,2
2025-11-03T01:07:18+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:07:15+00:00,61.28,61.28,61.28,61.28,1
2025-11-03T01:07:09+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:07:06+00:00,61.27,61.27,61.27,61.27,2
2025-11-03T01:07:00+00:00,61.29,61.29,61.28,61.28,8
2025-11-03T01:06:57+00:00,61.3,61.3,61.3,61.3,3
2025-11-03T01:06:54+00:00,61.31,61.31,61.31,61.31,2
2025-11-03T01:06:51+00:00,61.3,61.3,61.3,61.3,1
2025-11-03T01:06:48+00:00,61.32,61.32,61.31,61.31,7
2025-11-03T01:06:39+00:00,61.32,61.32,61.32,61.32,1
2025-11-03T01:06:18+00:00,61.33,61.33,61.33,61.33,1
2025-11-03T01:06:15+00:00,61.33,61.33,61.33,61.33,2
2025-11-03T01:06:12+00:00,61.32,61.33,61.31,61.33,7
2025-11-03T01:06:00+00:00,61.32,61.33,61.32,61.33,4
2025-11-03T01:05:54+00:00,61.33,61.33,61.33,61.33,1
2025-11-03T01:05:51+00:00,61.34,61.34,61.34,61.34,2
2025-11-03T01:05:48+00:00,61.34,61.34,61.34,61.34,14
2025-11-03T01:05:42+00:00,61.34,61.34,61.33,61.34,17
2025-11-03T01:05:39+00:00,61.35,61.35,61.35,61.35,1
2025-11-03T01:05:36+00:00,61.35,61.35,61.35,61.35,6
2025-11-03T01:05:30+00:00,61.35,61.35,61.35,61.35,3
2025-11-03T01:05:27+00:00,61.36,61.36,61.36,61.36,2
2025-11-03T01:05:24+00:00,61.37,61.37,61.36,61.36,5
2025-11-03T01:05:21+00:00,61.38,61.38,61.38,61.38,2
2025-11-03T01:05:15+00:00,61.39,61.39,61.39,61.39,1
2025-11-03T01:05:12+00:00,61.39,61.39,61.39,61.39,2
2025-11-03T01:05:09+00:00,61.38,61.38,61.38,61.38,1
2025-11-03T01:05:03+00:00,61.38,61.38,61.38,61.38,2
2025-11-03T01:05:00+00:00,61.39,61.4,61.39,61.4,4
2025-11-03T01:04:57+00:00,61.38,61.38,61.38,61.38,5
2025-11-03T01:04:45+00:00,61.38,61.39,61.38,61.38,3
2025-11-03T01:04:42+00:00,61.39,61.39,61.38,61.38,3
2025-11-03T01:04:36+00:00,61.39,61.39,61.39,61.39,4
2025-11-03T01:04:33+00:00,61.38,61.39,61.38,61.39,4
2025-11-03T01:04:30+00:00,61.41,61.41,61.39,61.4,7
2025-11-03T01:04:27+00:00,61.41,61.41,61.4,61.41,26
2025-11-03T01:04:24+00:00,61.41,61.41,61.41,61.41,1
2025-11-03T01:04:21+00:00,61.42,61.42,61.42,61.42,1
2025-11-03T01:04:18+00:00,61.43,61.43,61.41,61.42,8
2025-11-03T01:04:12+00:00,61.43,61.43,61.42,61.42,3
2025-11-03T01:04:09+00:00,61.43,61.44,61.43,61.43,7
2025-11-03T01:04:06+00:00,61.42,61.44,61.42,61.44,8
2025-11-03T01:04:03+00:00,61.43,61.43,61.42,61.42,2
2025-11-03T01:04:00+00:00,61.42,61.43,61.42,61.42,7
2025-11-03T01:03:57+00:00,61.42,61.42,61.42,61.42,4
2025-11-03T01:03:54+00:00,61.43,61.43,61.43,61.43,3
2025-11-03T01:03:51+00:00,61.43,61.44,61.43,61.44,3
2025-11-03T01:03:48+00:00,61.41,61.45,61.41,61.44,17
2025-11-03T01:03:45+00:00,61.39,61.39,61.39,61.39,3
2025-11-03T01:03:42+00:00,61.4,61.41,61.39,61.4,12
2025-11-03T01:03:39+00:00,61.4,61.4,61.4,61.4,1
2025-11-03T01:03:36+00:00,61.42,61.42,61.42,61.42,1
2025-11-03T01:03:33+00:00,61.41,61.41,61.41,61.41,2
2025-11-03T01:03:30+00:00,61.42,61.42,61.41,61.41,2
2025-11-03T01:03:27+00:00,61.41,61.43,61.41,61.41,17
2025-11-03T01:03:24+00:00,61.37,61.4,61.37,61.4,40
2025-11-03T01:03:21+00:00,61.37,61.38,61.37,61.38,2
2025-11-03T01:03:15+00:00,61.36,61.37,61.36,61.37,3
2025-11-03T01:03:12+00:00,61.37,61.37,61.37,61.37,1
2025-11-03T01:03:09+00:00,61.38,61.38,61.36,61.37,7
2025-11-03T01:03:06+00:00,61.37,61.38,61.37,61.37,5
